id,name_x,height,weight,hp_x,attack_x,defense_x,s_attack,s_defense,speed_x,type,evo_set,info,name_y,type_1,type_2,total,hp_y,attack_y,defense_y,sp._atk,sp._def,speed_y,generation_x,legendary,type1_x,type2_x,evolution,ability,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name_y,percentage_male,sp_attack,sp_defense,speed,type1_y,type2_y,weight_kg,generation_y,is_legendary,name,type1_base,type2_base,classification_base,height_(m)_base,weight_(kg)_base,abilities_y,generation_base,legendary_status_base,type1_df6,type2_df6,classification_df6,height_(m)_df6,weight_(kg)_df6,abilities_base,generation_df6,legendary_status_df6,type1,type2,classification,height_(m),weight_(kg),abilities_df6,generation,legendary_status
765,oranguru,15,760,90,60,80,90,110,60,"{normal,psychic}",394,"Known for its extreme intelligence, this Pokémon will look down on inexperienced Trainers, so it’s best suited to veteran Trainers.",,,,,,,,,,,,,Normal,Psychic,,"['Inner Focus', 'Telepathy', 'Symbiosis']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60.0,5120.0,70.0,490.0,45,Sage Pokémon,80.0,1250000.0,1.5,90.0,Yareyuutanヤレユータン,Oranguru,50.0,90.0,110.0,60.0,normal,psychic,76.0,7.0,0.0,Oranguru,Normal,Psychic,Sage Pokémon,1.5,76.0,"Inner-focus, Telepathy, Symbiosis",7.0,No,Normal,Psychic,Sage Pokémon,1.5,76.0,"Inner-focus, Telepathy, Symbiosis",7.0,No,Normal,Psychic,Sage Pokémon,1.5,76.0,"Inner-focus, Telepathy, Symbiosis",7.0,No
766,passimian,20,828,100,120,90,40,60,80,{fighting},395,They form groups of roughly 20 individuals. Their mutual bond is remarkable—they will never let down a comrade.,,,,,,,,,,,,,Fighting,,,"['Receiver', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120.0,5120.0,70.0,490.0,45,Teamwork Pokémon,90.0,1250000.0,2.0,100.0,Nagetukesaruナゲツケサル,Passimian,50.0,40.0,60.0,80.0,fighting,,82.8,7.0,0.0,Passimian,Fighting,,Teamwork Pokémon,2.0,82.8,"Receiver, Defiant",7.0,No,Fighting,,Teamwork Pokémon,2.0,82.8,"Receiver, Defiant",7.0,No,Fighting,,Teamwork Pokémon,2.0,82.8,"Receiver, Defiant",7.0,No
767,wimpod,5,120,25,35,40,20,30,80,"{bug,water}",396,"This Pokémon is a coward. As it desperately dashes off, the flailing of its many legs leaves a sparkling clean path in its wake.",,,,,,,,,,,,,Bug,Water,,['Wimp Out'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35.0,5120.0,70.0,230.0,90,Turn Tail Pokémon,40.0,1000000.0,0.5,25.0,Kosokumushiコソクムシ,Wimpod,50.0,20.0,30.0,80.0,bug,water,12.0,7.0,0.0,Wimpod,Bug,Water,Turn Tail Pokémon,0.5,12.0,Wimp-out,7.0,No,Bug,Water,Turn Tail Pokémon,0.5,12.0,Wimp-out,7.0,No,Bug,Water,Turn Tail Pokémon,0.5,12.0,Wimp-out,7.0,No
768,golisopod,20,1080,75,125,140,60,90,40,"{bug,water}",396,"With a flashing slash of its giant sharp claws, it cleaves seawater—or even air—right in two.",,,,,,,,,,,,,Bug,Water,,['Emergency Exit'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125.0,5120.0,70.0,530.0,45,Hard Scale Pokémon,140.0,1000000.0,2.0,75.0,Gusokumushaグソクムシャ,Golisopod,50.0,60.0,90.0,40.0,bug,water,108.0,7.0,0.0,Golisopod,Bug,Water,Hard Scale Pokémon,2.0,108.0,Emergency-exit,7.0,No,Bug,Water,Hard Scale Pokémon,2.0,108.0,Emergency-exit,7.0,No,Bug,Water,Hard Scale Pokémon,2.0,108.0,Emergency-exit,7.0,No
769,sandygast,5,700,55,55,80,70,45,15,"{ghost,ground}",397,"Born from a sand mound playfully built by a child, this Pokémon embodies the grudges of the departed.",,,,,,,,,,,,,Ghost,Ground,,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55.0,3840.0,70.0,320.0,140,Sand Heap Pokémon,80.0,1000000.0,0.5,55.0,Sunabaスナバァ,Sandygast,50.0,70.0,45.0,15.0,ghost,ground,70.0,7.0,0.0,Sandygast,Ghost,Ground,Sand Heap Pokémon,0.5,70.0,"Water-compaction, Sand-veil",7.0,No,Ghost,Ground,Sand Heap Pokémon,0.5,70.0,"Water-compaction, Sand-veil",7.0,No,Ghost,Ground,Sand Heap Pokémon,0.5,70.0,"Water-compaction, Sand-veil",7.0,No
770,palossand,13,2500,85,75,110,100,75,35,"{ghost,ground}",397,"Possessed people controlled by this Pokémon transformed its sand mound into a castle. As it evolved, its power to curse grew ever stronger.",,,,,,,,,,,,,Ghost,Ground,,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75.0,3840.0,70.0,480.0,60,Sand Castle Pokémon,110.0,1000000.0,1.3,85.0,Sirodethnaシロデスナ,Palossand,50.0,100.0,75.0,35.0,ghost,ground,250.0,7.0,0.0,Palossand,Ghost,Ground,Sand Castle Pokémon,1.3,250.0,"Water-compaction, Sand-veil",7.0,No,Ghost,Ground,Sand Castle Pokémon,1.3,250.0,"Water-compaction, Sand-veil",7.0,No,Ghost,Ground,Sand Castle Pokémon,1.3,250.0,"Water-compaction, Sand-veil",7.0,No
771,pyukumuku,3,12,55,60,130,30,130,5,{water},398,"It’s covered in a slime that keeps its skin moist, allowing it to stay on land for days without drying up.",,,,,,,,,,,,,Water,,,"['Innards Out', 'Unaware']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60.0,3840.0,70.0,410.0,60,Sea Cucumber Pokémon,130.0,800000.0,0.3,55.0,Namakobushiナマコブシ,Pyukumuku,50.0,30.0,130.0,5.0,water,,1.2,7.0,0.0,Pyukumuku,Water,,Sea Cucumber Pokémon,0.3,1.2,"Innards-out, Unaware",7.0,No,Water,,Sea Cucumber Pokémon,0.3,1.2,"Innards-out, Unaware",7.0,No,Water,,Sea Cucumber Pokémon,0.3,1.2,"Innards-out, Unaware",7.0,No
772,type-null,19,1205,95,95,95,95,95,59,{normal},399,The heavy control mask it wears suppresses its intrinsic capabilities. This Pokémon has some hidden special power.,,,,,,,,,,,,,Normal,,,['Battle Armor'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,30720.0,0.0,534.0,3,Synthetic Pokémon,95.0,1250000.0,1.9,95.0,Type: Nullタイプ：ヌル,Type: Null,,95.0,95.0,59.0,normal,,120.5,7.0,0.0,Type-null,Normal,,Synthetic Pokémon,1.9,120.5,Battle-armor,7.0,No,Normal,,Synthetic Pokémon,1.9,120.5,Battle-armor,7.0,No,Normal,,Synthetic Pokémon,1.9,120.5,Battle-armor,7.0,No
773,silvally,23,1005,95,95,95,95,95,95,{normal},399,"Its trust in its partner is what awakens it. This Pokémon is capable of changing its type, a flexibility that is well displayed in battle.",,,,,,,,,,,,,Normal,,,['RKS System'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,30720.0,0.0,570.0,3,Synthetic Pokémon,95.0,1250000.0,2.3,95.0,Silvadyシルヴァディ,Silvally,,95.0,95.0,95.0,normal,,100.5,7.0,0.0,Silvally,Normal,,Synthetic Pokémon,2.3,100.5,Rks-system,7.0,Yes,Normal,,Synthetic Pokémon,2.3,100.5,Rks-system,7.0,Yes,Normal,,Synthetic Pokémon,2.3,100.5,Rks-system,7.0,Yes
774,minior,3,400,60,60,100,60,100,60,"{rock,flying}",400,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",,,,,,,,,,,,,,,,['Shields Down'],0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100.0,6400.0,70.0,500.0,30 (Meteorite)255 (Core),Meteor Pokémon,60.0,1059860.0,0.3,60.0,Metenoメテノ,Minior,,100.0,60.0,120.0,rock,flying,40.0,7.0,0.0,Minior-red-meteor,Rock,Flying,Meteor Pokémon,0.3,40.0,Shields-down,7.0,No,Rock,Flying,Meteor Pokémon,0.3,40.0,Shields-down,7.0,No,Rock,Flying,Meteor Pokémon,0.3,40.0,Shields-down,7.0,No
775,komala,4,199,65,115,65,75,95,65,{normal},401,"It is born asleep, and it dies asleep. All its movements are apparently no more than the results of it tossing and turning in its dreams.",,,,,,,,,,,,,Normal,,,['Comatose'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.0,5120.0,70.0,480.0,45,Drowsing Pokémon,65.0,1250000.0,0.4,65.0,Nekkoaraネッコアラ,Komala,50.0,75.0,95.0,65.0,normal,,19.9,7.0,0.0,Komala,Normal,,Drowsing Pokémon,0.4,19.9,Comatose,7.0,No,Normal,,Drowsing Pokémon,0.4,19.9,Comatose,7.0,No,Normal,,Drowsing Pokémon,0.4,19.9,Comatose,7.0,No
776,turtonator,20,2120,60,78,135,91,85,36,"{fire,dragon}",402,The shell on its back is chemically unstable and explodes violently if struck. The hole in its stomach is its weak point.,,,,,,,,,,,,,Fire,Dragon,,['Shell Armor'],0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78.0,5120.0,70.0,485.0,70,Blast Turtle Pokémon,135.0,1000000.0,2.0,60.0,Bakugamesバクガメス,Turtonator,50.0,91.0,85.0,36.0,fire,dragon,212.0,7.0,0.0,Turtonator,Fire,Dragon,Blast Turtle Pokémon,2.0,212.0,Shell-armor,7.0,No,Fire,Dragon,Blast Turtle Pokémon,2.0,212.0,Shell-armor,7.0,No,Fire,Dragon,Blast Turtle Pokémon,2.0,212.0,Shell-armor,7.0,No
777,togedemaru,3,33,65,98,63,40,73,96,"{electric,steel}",403,"The spiny fur on its back is normally at rest. When this Pokémon becomes agitated, its fur stands on end and stabs into its attackers.",,,,,,,,,,,,,Electric,Steel,,"['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,98.0,2560.0,70.0,435.0,180,Roly-Poly Pokémon,63.0,1000000.0,0.3,65.0,Togedemaruトゲデマル,Togedemaru,50.0,40.0,73.0,96.0,electric,steel,3.3,7.0,0.0,Togedemaru,Electric,Steel,Roly-Poly Pokémon,0.3,3.3,"Iron-barbs, Lightning-rod, Sturdy",7.0,No,Electric,Steel,Roly-Poly Pokémon,0.3,3.3,"Iron-barbs, Lightning-rod, Sturdy",7.0,No,Electric,Steel,Roly-Poly Pokémon,0.3,3.3,"Iron-barbs, Lightning-rod, Sturdy",7.0,No
778,mimikyu,2,7,55,90,80,50,105,96,"{ghost,fairy}",404,Its actual appearance is unknown. A scholar who saw what was under its rag was overwhelmed by terror and died from the shock.,,,,,,,,,,,,,Ghost,Fairy,,['Disguise'],0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,90.0,5120.0,70.0,476.0,45,Disguise Pokémon,80.0,1000000.0,0.2,55.0,Mimikkyuミミッキュ,Mimikyu,50.0,50.0,105.0,96.0,ghost,fairy,0.7,7.0,0.0,Mimikyu-disguised,Ghost,Fairy,Disguise Pokémon,0.2,0.7,Disguise,7.0,No,Ghost,Fairy,Disguise Pokémon,0.2,0.7,Disguise,7.0,No,Ghost,Fairy,Disguise Pokémon,0.2,0.7,Disguise,7.0,No
779,bruxish,9,190,68,105,70,70,70,92,"{water,psychic}",405,"When it unleashes its psychic power from the protuberance on its head, the grating sound of grinding teeth echoes through the area.",,,,,,,,,,,,,Water,Psychic,,"['Dazzling', 'Strong Jaw', 'Wonder Skin ']",2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,105.0,3840.0,70.0,475.0,80,Gnash Teeth Pokémon,70.0,1000000.0,0.9,68.0,Hagigishiriハギギシリ,Bruxish,50.0,70.0,70.0,92.0,water,psychic,19.0,7.0,0.0,Bruxish,Water,Psychic,Gnash Teeth Pokémon,0.9,19.0,"Dazzling, Strong-jaw, Wonder-skin",7.0,No,Water,Psychic,Gnash Teeth Pokémon,0.9,19.0,"Dazzling, Strong-jaw, Wonder-skin",7.0,No,Water,Psychic,Gnash Teeth Pokémon,0.9,19.0,"Dazzling, Strong-jaw, Wonder-skin",7.0,No
780,drampa,30,1850,78,60,85,135,91,36,"{normal,dragon}",406,"It has a compassionate personality, but if it is angered, it completely destroys its surroundings with its intense breath.",,,,,,,,,,,,,Normal,Dragon,,"['Berserk', 'Sap Sipper', 'Cloud Nine']",1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,485.0,70,Placid Pokémon,85.0,1000000.0,3.0,78.0,Jijilongジジーロン,Drampa,50.0,135.0,91.0,36.0,normal,dragon,185.0,7.0,0.0,Drampa,Normal,Dragon,Placid Pokémon,3.0,185.0,"Berserk, Sap-sipper, Cloud-nine",7.0,No,Normal,Dragon,Placid Pokémon,3.0,185.0,"Berserk, Sap-sipper, Cloud-nine",7.0,No,Normal,Dragon,Placid Pokémon,3.0,185.0,"Berserk, Sap-sipper, Cloud-nine",7.0,No
781,dhelmise,39,2100,70,131,100,86,90,40,"{ghost,grass}",407,"Swinging its massive anchor, it can KO Wailord in a single blow. What appears to be green seaweed is actually its body.",,,,,,,,,,,,,Ghost,Grass,,['Steelworker'],1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,131.0,6400.0,70.0,517.0,25,Sea Creeper Pokémon,100.0,1000000.0,3.9,70.0,Dadarinダダリン,Dhelmise,,86.0,90.0,40.0,ghost,grass,210.0,7.0,0.0,Dhelmise,Ghost,Grass,Sea Creeper Pokémon,3.9,210.0,Steelworker,7.0,No,Ghost,Grass,Sea Creeper Pokémon,3.9,210.0,Steelworker,7.0,No,Ghost,Grass,Sea Creeper Pokémon,3.9,210.0,Steelworker,7.0,No
782,jangmo-o,6,297,45,55,65,45,45,45,{dragon},408,It expresses its feelings by smacking its scales. Metallic sounds echo through the tall mountains where Jangmo-o lives.,,,,,,,,,,,,,Dragon,,,"['Bulletproof', 'Soundproof', 'Overcoat']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,55.0,10240.0,70.0,300.0,45,Scaly Pokémon,65.0,1250000.0,0.6,45.0,Jyarakoジャラコ,Jangmo-o,50.0,45.0,45.0,45.0,dragon,,29.7,7.0,0.0,Jangmo-o,Dragon,,Scaly Pokémon,0.6,29.7,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,,Scaly Pokémon,0.6,29.7,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,,Scaly Pokémon,0.6,29.7,"Bulletproof, Soundproof, Overcoat",7.0,No
783,hakamo-o,12,470,55,75,90,65,70,65,"{dragon,fighting}",408,It leaps at its prey with a courageous shout. Its scaly punches tear its opponents to shreds.,,,,,,,,,,,,,Dragon,Fighting,,"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,75.0,10240.0,70.0,420.0,45,Scaly Pokémon,90.0,1250000.0,1.2,55.0,Jyarangoジャランゴ,Hakamo-o,50.0,65.0,70.0,65.0,dragon,fighting,47.0,7.0,0.0,Hakamo-o,Dragon,Fighting,Scaly Pokémon,1.2,47.0,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,Fighting,Scaly Pokémon,1.2,47.0,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,Fighting,Scaly Pokémon,1.2,47.0,"Bulletproof, Soundproof, Overcoat",7.0,No
784,kommo-o,16,782,75,110,125,100,105,85,"{dragon,fighting}",408,"When it spots enemies, it threatens them by jingling the scales on its tail. Weak opponents will crack and flee in panic.",,,,,,,,,,,,,Dragon,Fighting,,"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,110.0,10240.0,70.0,600.0,45,Scaly Pokémon,125.0,1250000.0,1.6,75.0,Jyararangaジャラランガ,Kommo-o,50.0,100.0,105.0,85.0,dragon,fighting,78.2,7.0,0.0,Kommo-o,Dragon,Fighting,Scaly Pokémon,1.6,78.2,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,Fighting,Scaly Pokémon,1.6,78.2,"Bulletproof, Soundproof, Overcoat",7.0,No,Dragon,Fighting,Scaly Pokémon,1.6,78.2,"Bulletproof, Soundproof, Overcoat",7.0,No
785,tapu-koko,18,205,70,115,85,95,75,130,"{electric,fairy}",409,This guardian deity of Melemele is brimming with curiosity. It summons thunderclouds and stores their lightning inside its body.,,,,,,,,,,,,,Electric,Fairy,,"['Electric Surge', 'Telepathy']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,115.0,3840.0,70.0,570.0,3,Land Spirit Pokémon,85.0,1250000.0,1.8,70.0,Kapu-kokekoカプ・コケコ,Tapu Koko,,95.0,75.0,130.0,electric,fairy,20.5,7.0,1.0,Tapu-koko,Electric,Fairy,Land Spirit Pokémon,1.8,20.5,"Electric-surge, Telepathy",7.0,Yes,Electric,Fairy,Land Spirit Pokémon,1.8,20.5,"Electric-surge, Telepathy",7.0,Yes,Electric,Fairy,Land Spirit Pokémon,1.8,20.5,"Electric-surge, Telepathy",7.0,Yes
786,tapu-lele,12,186,70,85,75,130,115,95,"{psychic,fairy}",410,This guardian deity of Akala is guilelessly cruel. The fragrant aroma of flowers is the source of its energy.,,,,,,,,,,,,,Psychic,Fairy,,"['Psychic Surge', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85.0,3840.0,70.0,570.0,3,Land Spirit Pokémon,75.0,1250000.0,1.2,70.0,Kapu-tetefuカプ・テテフ,Tapu Lele,,130.0,115.0,95.0,psychic,fairy,18.6,7.0,1.0,Tapu-lele,Psychic,Fairy,Land Spirit Pokémon,1.2,18.6,"Psychic-surge, Telepathy",7.0,Yes,Psychic,Fairy,Land Spirit Pokémon,1.2,18.6,"Psychic-surge, Telepathy",7.0,Yes,Psychic,Fairy,Land Spirit Pokémon,1.2,18.6,"Psychic-surge, Telepathy",7.0,Yes
787,tapu-bulu,19,455,70,130,115,85,95,75,"{grass,fairy}",411,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",,,,,,,,,,,,,Grass,Fairy,,"['Grassy Surge', 'Telepathy']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,130.0,3840.0,70.0,570.0,3,Land Spirit Pokémon,115.0,1250000.0,1.9,70.0,Kapu-bululカプ・ブルル,Tapu Bulu,,85.0,95.0,75.0,grass,fairy,45.5,7.0,1.0,Tapu-bulu,Grass,Fairy,Land Spirit Pokémon,1.9,45.5,"Grassy-surge, Telepathy",7.0,Yes,Grass,Fairy,Land Spirit Pokémon,1.9,45.5,"Grassy-surge, Telepathy",7.0,Yes,Grass,Fairy,Land Spirit Pokémon,1.9,45.5,"Grassy-surge, Telepathy",7.0,Yes
788,tapu-fini,13,212,70,75,115,95,130,85,"{water,fairy}",412,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,,,,,,,,,,,,,Water,Fairy,,"['Misty Surge', 'Telepathy']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,75.0,3840.0,70.0,570.0,3,Land Spirit Pokémon,115.0,1250000.0,1.3,70.0,Kapu-rehireカプ・レヒレ,Tapu Fini,,95.0,130.0,85.0,water,fairy,21.2,7.0,1.0,Tapu-fini,Water,Fairy,Land Spirit Pokémon,1.3,21.2,"Misty-surge, Telepathy",7.0,Yes,Water,Fairy,Land Spirit Pokémon,1.3,21.2,"Misty-surge, Telepathy",7.0,Yes,Water,Fairy,Land Spirit Pokémon,1.3,21.2,"Misty-surge, Telepathy",7.0,Yes
789,cosmog,2,1,43,29,31,29,31,37,{psychic},413,Its body is gaseous and frail. It slowly grows as it collects dust from the atmosphere.,,,,,,,,,,,,,Psychic,,,['Unaware'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29.0,30720.0,0.0,200.0,45,Nebula Pokémon,31.0,1250000.0,0.2,43.0,Cosmogコスモッグ,Cosmog,,29.0,31.0,37.0,psychic,,0.1,7.0,1.0,Cosmog,Psychic,,Nebula Pokémon,0.2,0.1,Unaware,7.0,Yes,Psychic,,Nebula Pokémon,0.2,0.1,Unaware,7.0,Yes,Psychic,,Nebula Pokémon,0.2,0.1,Unaware,7.0,Yes
790,cosmoem,1,9999,43,29,131,29,131,37,{psychic},413,"Motionless as if dead, its body is faintly warm to the touch. In the distant past, it was called the cocoon of the stars.",,,,,,,,,,,,,Psychic,,,['Sturdy'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29.0,30720.0,0.0,400.0,45,Protostar Pokémon,131.0,1250000.0,0.1,43.0,Cosmovumコスモウム,Cosmoem,,29.0,131.0,37.0,psychic,,999.9,7.0,1.0,Cosmoem,Psychic,,Protostar Pokémon,0.1,999.9,Sturdy,7.0,Yes,Psychic,,Protostar Pokémon,0.1,999.9,Sturdy,7.0,Yes,Psychic,,Protostar Pokémon,0.1,999.9,Sturdy,7.0,Yes
791,solgaleo,34,2300,137,137,107,113,89,97,"{psychic,steel}",413,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,,,,,,,,,,,,,Psychic,Steel,,['Full Metal Body'],1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,137.0,30720.0,0.0,680.0,45,Sunne Pokémon,107.0,1250000.0,3.4,137.0,Solgaleoソルガレオ,Solgaleo,,113.0,89.0,97.0,psychic,steel,230.0,7.0,1.0,Solgaleo,Psychic,Steel,Sunne Pokémon,3.4,230.0,Full-metal-body,7.0,Yes,Psychic,Steel,Sunne Pokémon,3.4,230.0,Full-metal-body,7.0,Yes,Psychic,Steel,Sunne Pokémon,3.4,230.0,Full-metal-body,7.0,Yes
792,lunala,40,1200,137,113,89,137,107,97,"{psychic,ghost}",413,"It is said to be a female evolution of Cosmog. When its third eye activates, away it flies to another world.",,,,,,,,,,,,,Psychic,Ghost,,['Shadow Shield'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,113.0,30720.0,0.0,680.0,45,Moone Pokémon,89.0,1250000.0,4.0,137.0,Lunalaルナアーラ,Lunala,,137.0,107.0,97.0,psychic,ghost,120.0,7.0,1.0,Lunala,Psychic,Ghost,Moone Pokémon,4.0,120.0,Shadow-shield,7.0,Yes,Psychic,Ghost,Moone Pokémon,4.0,120.0,Shadow-shield,7.0,Yes,Psychic,Ghost,Moone Pokémon,4.0,120.0,Shadow-shield,7.0,Yes
793,nihilego,12,555,109,53,47,127,131,103,"{rock,poison}",414,One of several mysterious Ultra Beasts. People on the street report observing those infested by it suddenly becoming violent.,,,,,,,,,,,,,Rock,Poison,,['Beast Boost'],0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,1.0,0.5,0.25,2.0,1.0,2.0,2.0,53.0,30720.0,0.0,570.0,45,Parasite Pokémon,47.0,1250000.0,1.2,109.0,Uturoidウツロイド,Nihilego,,127.0,131.0,103.0,rock,poison,55.5,7.0,1.0,Nihilego,Rock,Poison,Parasite Pokémon,1.2,55.5,Beast-boost,7.0,No,Rock,Poison,Parasite Pokémon,1.2,55.5,Beast-boost,7.0,No,Rock,Poison,Parasite Pokémon,1.2,55.5,Beast-boost,7.0,No
794,buzzwole,24,3336,107,139,139,53,53,79,"{bug,fighting}",415,"This Ultra Beast appeared from another world. It shows off its body, but whether that display is a boast or a threat remains unclear.",,,,,,,,,,,,,Bug,Fighting,,['Beast Boost'],0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,139.0,30720.0,0.0,570.0,25,Swollen Pokémon,139.0,1250000.0,2.4,107.0,Massivoonマッシブーン,Buzzwole,,53.0,53.0,79.0,bug,fighting,333.6,7.0,1.0,Buzzwole,Bug,Fighting,Swollen Pokémon,2.4,333.6,Beast-boost,7.0,No,Bug,Fighting,Swollen Pokémon,2.4,333.6,Beast-boost,7.0,No,Bug,Fighting,Swollen Pokémon,2.4,333.6,Beast-boost,7.0,No
795,pheromosa,18,250,71,137,37,137,37,151,"{bug,fighting}",416,"One of the dangerous Ultra Beasts, it has been spotted running across the land at terrific speeds.",,,,,,,,,,,,,Bug,Fighting,,['Beast Boost'],0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,137.0,30720.0,0.0,570.0,255,Lissome Pokémon,37.0,1250000.0,1.8,71.0,Pheroacheフェローチェ,Pheromosa,,137.0,37.0,151.0,bug,fighting,25.0,7.0,1.0,Pheromosa,Bug,Fighting,Lissome Pokémon,1.8,25.0,Beast-boost,7.0,No,Bug,Fighting,Lissome Pokémon,1.8,25.0,Beast-boost,7.0,No,Bug,Fighting,Lissome Pokémon,1.8,25.0,Beast-boost,7.0,No
